Date,Open,High,Low,Close,Adj Close,Volume
2023-04-20,53.160000,53.160000,53.160000,53.160000,52.332668,0
2023-04-21,53.150002,53.150002,53.150002,53.150002,52.322826,0
2023-04-24,53.189999,53.189999,53.189999,53.189999,52.362202,0
2023-04-25,52.130001,52.130001,52.130001,52.130001,51.318703,0
2023-04-26,51.689999,51.689999,51.689999,51.689999,50.885548,0
2023-04-27,52.480000,52.480000,52.480000,52.480000,51.663254,0
2023-04-28,52.980000,52.980000,52.980000,52.980000,52.155472,0
2023-05-01,52.980000,52.980000,52.980000,52.980000,52.155472,0
2023-05-02,52.160000,52.160000,52.160000,52.160000,51.348232,0
2023-05-03,51.919998,51.919998,51.919998,51.919998,51.111965,0
2023-05-04,51.419998,51.419998,51.419998,51.419998,50.619747,0
2023-05-05,52.360001,52.360001,52.360001,52.360001,51.545120,0
2023-05-08,52.330002,52.330002,52.330002,52.330002,51.515591,0
2023-05-09,52.180000,52.180000,52.180000,52.180000,51.367924,0
2023-05-10,52.250000,52.250000,52.250000,52.250000,51.436832,0
2023-05-11,51.990002,51.990002,51.990002,51.990002,51.180882,0
2023-05-12,51.980000,51.980000,51.980000,51.980000,51.171036,0
2023-05-15,52.349998,52.349998,52.349998,52.349998,51.535275,0
2023-05-16,51.540001,51.540001,51.540001,51.540001,50.737885,0
2023-05-17,52.209999,52.209999,52.209999,52.209999,51.397453,0
2023-05-18,52.740002,52.740002,52.740002,52.740002,51.919209,0
2023-05-19,52.520000,52.520000,52.520000,52.520000,51.702633,0
2023-05-22,52.740002,52.740002,52.740002,52.740002,51.919209,0
2023-05-23,52.090000,52.090000,52.090000,52.090000,51.279324,0
2023-05-24,51.529999,51.529999,51.529999,51.529999,50.728035,0
2023-05-25,51.529999,51.529999,51.529999,51.529999,50.728035,0
2023-05-26,51.980000,51.980000,51.980000,51.980000,51.171036,0
2023-05-30,51.980000,51.980000,51.980000,51.980000,51.171036,0
2023-05-31,51.500000,51.500000,51.500000,51.500000,50.698505,0
2023-06-01,51.939999,51.939999,51.939999,51.939999,51.131657,0
2023-06-02,53.180000,53.180000,53.180000,53.180000,52.352360,0
2023-06-05,52.980000,52.980000,52.980000,52.980000,52.155472,0
2023-06-06,53.480000,53.480000,53.480000,53.480000,52.647690,0
2023-06-07,53.849998,53.849998,53.849998,53.849998,53.011929,0
2023-06-08,53.869999,53.869999,53.869999,53.869999,53.031620,0
2023-06-09,53.720001,53.720001,53.720001,53.720001,52.883957,0
2023-06-12,54.130001,54.130001,54.130001,54.130001,53.287575,0
2023-06-13,54.740002,54.740002,54.740002,54.740002,53.888081,0
2023-06-14,54.560001,54.560001,54.560001,54.560001,53.710884,0
2023-06-15,55.180000,55.180000,55.180000,55.180000,54.321232,0
2023-06-16,55.040001,55.040001,55.040001,55.040001,54.183414,0
2023-06-20,54.560001,54.560001,54.560001,54.560001,53.710884,0
2023-06-21,54.470001,54.470001,54.470001,54.470001,53.622284,0
2023-06-22,54.209999,54.209999,54.209999,54.209999,53.366329,0
2023-06-23,53.700001,53.700001,53.700001,53.700001,52.864265,0
2023-06-26,54.020000,54.020000,54.020000,54.020000,53.179287,0
2023-06-27,54.840000,54.840000,54.840000,54.840000,53.986526,0
2023-06-28,54.869999,54.869999,54.869999,54.869999,54.016056,0
2023-06-29,55.279999,55.279999,55.279999,55.279999,54.419674,0
2023-06-30,55.799999,55.799999,55.799999,55.799999,54.931583,0
2023-07-03,55.980000,55.980000,55.980000,55.980000,55.108784,0
2023-07-05,55.669998,55.669998,55.669998,55.669998,54.803604,0
2023-07-06,55.139999,55.139999,55.139999,55.139999,54.281857,0
2023-07-07,55.459999,55.459999,55.459999,55.459999,54.596874,0
2023-07-10,56.090000,56.090000,56.090000,56.090000,55.217072,0
2023-07-11,56.090000,56.090000,56.090000,56.090000,55.217072,0
2023-07-12,57.110001,57.110001,57.110001,57.110001,56.221195,0
2023-07-13,57.520000,57.520000,57.520000,57.520000,56.624817,0
2023-07-14,57.029999,57.029999,57.029999,57.029999,56.142441,0
2023-07-17,57.330002,57.330002,57.330002,57.330002,56.437775,0
2023-07-18,57.700001,57.700001,57.700001,57.700001,56.802013,0
2023-07-19,57.910000,57.910000,57.910000,57.910000,57.008747,0
2023-07-20,57.599998,57.599998,57.599998,57.599998,56.703568,0
2023-07-21,57.639999,57.639999,57.639999,57.639999,56.742947,0
2023-07-24,57.650002,57.650002,57.650002,57.650002,56.752792,0
2023-07-25,57.759998,57.759998,57.759998,57.759998,56.861080,0
2023-07-26,57.900002,57.900002,57.900002,57.900002,56.998901,0
2023-07-27,57.259998,57.259998,57.259998,57.259998,56.368862,0
2023-07-28,57.720001,57.720001,57.720001,57.720001,56.821705,0
