Date,Open,High,Low,Close,Adj Close,Volume
2023-04-20,526.989990,526.989990,526.989990,526.989990,522.076294,0
2023-04-21,527.150024,527.150024,527.150024,527.150024,522.234863,0
2023-04-24,527.969971,527.969971,527.969971,527.969971,523.047119,0
2023-04-25,519.960022,519.960022,519.960022,519.960022,515.111877,0
2023-04-26,518.570007,518.570007,518.570007,518.570007,513.734802,0
2023-04-27,527.460022,527.460022,527.460022,527.460022,522.541870,0
2023-04-28,531.770020,531.770020,531.770020,531.770020,526.811768,0
2023-05-01,531.989990,531.989990,531.989990,531.989990,527.029602,0
2023-05-02,526.190002,526.190002,526.190002,526.190002,521.283752,0
2023-05-03,523.080017,523.080017,523.080017,523.080017,518.202698,0
2023-05-04,519.770020,519.770020,519.770020,519.770020,514.923645,0
2023-05-05,530.710022,530.710022,530.710022,530.710022,525.761597,0
2023-05-08,531.320007,531.320007,531.320007,531.320007,526.365845,0
2023-05-09,528.559998,528.559998,528.559998,528.559998,523.631592,0
2023-05-10,532.119995,532.119995,532.119995,532.119995,527.158447,0
2023-05-11,532.429993,532.429993,532.429993,532.429993,527.465576,0
2023-05-12,532.140015,532.140015,532.140015,532.140015,527.178284,0
2023-05-15,532.750000,532.750000,532.750000,532.750000,527.782593,0
2023-05-16,530.969971,530.969971,530.969971,530.969971,526.019165,0
2023-05-17,536.450012,536.450012,536.450012,536.450012,531.448059,0
2023-05-18,542.049988,542.049988,542.049988,542.049988,536.995850,0
2023-05-19,542.159973,542.159973,542.159973,542.159973,537.104797,0
2023-05-22,542.210022,542.210022,542.210022,542.210022,537.154358,0
2023-05-23,536.010010,536.010010,536.010010,536.010010,531.012207,0
2023-05-24,532.770020,532.770020,532.770020,532.770020,527.802429,0
2023-05-25,541.150024,541.150024,541.150024,541.150024,536.104309,0
2023-05-26,548.119995,548.119995,548.119995,548.119995,543.009277,0
2023-05-30,548.520020,548.520020,548.520020,548.520020,543.405518,0
2023-05-31,545.000000,545.000000,545.000000,545.000000,539.918335,0
2023-06-01,551.239990,551.239990,551.239990,551.239990,546.100159,0
2023-06-02,557.799988,557.799988,557.799988,557.799988,552.598999,0
2023-06-05,557.239990,557.239990,557.239990,557.239990,552.044189,0
2023-06-06,557.109985,557.109985,557.109985,557.109985,551.915466,0
2023-06-07,552.419983,552.419983,552.419983,552.419983,547.269226,0
2023-06-08,557.299988,557.299988,557.299988,557.299988,552.103638,0
2023-06-09,558.590027,558.590027,558.590027,558.590027,553.381653,0
2023-06-12,564.599976,564.599976,564.599976,564.599976,559.335571,0
2023-06-13,568.340027,568.340027,568.340027,568.340027,563.040771,0
2023-06-14,568.849976,568.849976,568.849976,568.849976,563.545959,0
2023-06-15,575.260010,575.260010,575.260010,575.260010,569.896301,0
2023-06-16,572.929993,572.929993,572.929993,572.929993,567.587952,0
2023-06-20,571.590027,571.590027,571.590027,571.590027,566.260498,0
2023-06-21,568.219971,568.219971,568.219971,568.219971,562.921753,0
2023-06-22,572.630005,572.630005,572.630005,572.630005,567.290771,0
2023-06-23,567.929993,567.929993,567.929993,567.929993,562.634521,0
2023-06-26,563.020020,563.020020,563.020020,563.020020,557.770386,0
2023-06-27,569.409973,569.409973,569.409973,569.409973,564.100708,0
