Date,Open,High,Low,Close,Adj Close,Volume
2023-04-20,42.459999,42.459999,42.459999,42.459999,41.828522,0
2023-04-21,42.480000,42.480000,42.480000,42.480000,41.848225,0
2023-04-24,42.580002,42.580002,42.580002,42.580002,41.946743,0
2023-04-25,42.049999,42.049999,42.049999,42.049999,41.424622,0
2023-04-26,41.700001,41.700001,41.700001,41.700001,41.079826,0
2023-04-27,42.389999,42.389999,42.389999,42.389999,41.759563,0
2023-04-28,42.759998,42.759998,42.759998,42.759998,42.124062,0
2023-05-01,42.810001,42.810001,42.810001,42.810001,42.173321,0
2023-05-02,42.400002,42.400002,42.400002,42.400002,41.769417,0
2023-05-03,42.080002,42.080002,42.080002,42.080002,41.454174,0
2023-05-04,41.750000,41.750000,41.750000,41.750000,41.129082,0
2023-05-05,42.419998,42.419998,42.419998,42.419998,41.789116,0
2023-05-08,42.349998,42.349998,42.349998,42.349998,41.720158,0
2023-05-09,42.169998,42.169998,42.169998,42.169998,41.542835,0
2023-05-10,42.259998,42.259998,42.259998,42.259998,41.631496,0
2023-05-11,42.130001,42.130001,42.130001,42.130001,41.503433,0
2023-05-12,42.160000,42.160000,42.160000,42.160000,41.532986,0
2023-05-15,42.200001,42.200001,42.200001,42.200001,41.572392,0
2023-05-16,41.810001,41.810001,41.810001,41.810001,41.188190,0
2023-05-17,42.220001,42.220001,42.220001,42.220001,41.592094,0
2023-05-18,42.470001,42.470001,42.470001,42.470001,41.838379,0
2023-05-19,42.430000,42.430000,42.430000,42.430000,41.798973,0
2023-05-22,42.250000,42.250000,42.250000,42.250000,41.621647,0
2023-05-23,41.810001,41.810001,41.810001,41.810001,41.188190,0
2023-05-24,41.450001,41.450001,41.450001,41.450001,40.833546,0
2023-05-25,41.500000,41.500000,41.500000,41.500000,40.882801,0
2023-05-26,41.930000,41.930000,41.930000,41.930000,41.306408,0
2023-05-30,41.779999,41.779999,41.779999,41.779999,41.158634,0
2023-05-31,41.570000,41.570000,41.570000,41.570000,40.951759,0
2023-06-01,41.930000,41.930000,41.930000,41.930000,41.306408,0
2023-06-02,42.669998,42.669998,42.669998,42.669998,42.035400,0
2023-06-05,42.509998,42.509998,42.509998,42.509998,41.877777,0
2023-06-06,42.520000,42.520000,42.520000,42.520000,41.887630,0
2023-06-07,42.580002,42.580002,42.580002,42.580002,41.946743,0
2023-06-08,42.750000,42.750000,42.750000,42.750000,42.114212,0
2023-06-09,42.759998,42.759998,42.759998,42.759998,42.124062,0
2023-06-12,43.049999,43.049999,43.049999,43.049999,42.409748,0
2023-06-13,43.279999,43.279999,43.279999,43.279999,42.636326,0
2023-06-14,43.270000,43.270000,43.270000,43.270000,42.626476,0
2023-06-15,43.849998,43.849998,43.849998,43.849998,43.197853,0
2023-06-16,43.730000,43.730000,43.730000,43.730000,43.079639,0
2023-06-20,43.430000,43.430000,43.430000,43.430000,42.784100,0
2023-06-21,43.419998,43.419998,43.419998,43.419998,42.774242,0
2023-06-22,43.459999,43.459999,43.459999,43.459999,42.813652,0
2023-06-23,43.139999,43.139999,43.139999,43.139999,42.498409,0
2023-06-26,43.180000,43.180000,43.180000,43.180000,42.537815,0
2023-06-27,43.619999,43.619999,43.619999,43.619999,42.971272,0
2023-06-28,43.270000,43.270000,43.270000,43.270000,42.830715,0
2023-06-29,43.619999,43.619999,43.619999,43.619999,43.177158,0
2023-06-30,44.090000,44.090000,44.090000,44.090000,43.642387,0
2023-07-03,44.060001,44.060001,44.060001,44.060001,43.612694,0
2023-07-05,43.830002,43.830002,43.830002,43.830002,43.385029,0
2023-07-06,43.500000,43.500000,43.500000,43.500000,43.058376,0
2023-07-07,43.270000,43.270000,43.270000,43.270000,42.830715,0
2023-07-10,43.570000,43.570000,43.570000,43.570000,43.127666,0
2023-07-11,43.820000,43.820000,43.820000,43.820000,43.375130,0
2023-07-12,43.990002,43.990002,43.990002,43.990002,43.543404,0
2023-07-13,44.139999,44.139999,44.139999,44.139999,43.691879,0
2023-07-14,44.169998,44.169998,44.169998,44.169998,43.721573,0
2023-07-17,44.340000,44.340000,44.340000,44.340000,43.889851,0
2023-07-18,44.560001,44.560001,44.560001,44.560001,44.107620,0
2023-07-19,44.669998,44.669998,44.669998,44.669998,44.216499,0
2023-07-20,44.849998,44.849998,44.849998,44.849998,44.394669,0
2023-07-21,45.000000,45.000000,45.000000,45.000000,44.543148,0
2023-07-24,45.189999,45.189999,45.189999,45.189999,44.731220,0
2023-07-25,45.299999,45.299999,45.299999,45.299999,44.840103,0
2023-07-26,45.230000,45.230000,45.230000,45.230000,44.770817,0
2023-07-27,44.869999,44.869999,44.869999,44.869999,44.414467,0
2023-07-28,45.080002,45.080002,45.080002,45.080002,44.622341,0
2023-07-31,45.110001,45.110001,45.110001,45.110001,44.652031,0
2023-08-01,45.110001,45.110001,45.110001,45.110001,44.652031,0
2023-08-02,44.759998,44.759998,44.759998,44.759998,44.305584,0
2023-08-03,44.619999,44.619999,44.619999,44.619999,44.167004,0
2023-08-04,44.250000,44.250000,44.250000,44.250000,43.800762,0
2023-08-07,44.630001,44.630001,44.630001,44.630001,44.176907,0
2023-08-08,44.349998,44.349998,44.349998,44.349998,43.899746,0
2023-08-09,44.209999,44.209999,44.209999,44.209999,43.761169,0
2023-08-10,44.209999,44.209999,44.209999,44.209999,43.761169,0
2023-08-11,44.299999,44.299999,44.299999,44.299999,43.850258,0
2023-08-14,44.419998,44.419998,44.419998,44.419998,43.969036,0
2023-08-15,43.939999,43.939999,43.939999,43.939999,43.493912,0
2023-08-16,43.730000,43.730000,43.730000,43.730000,43.286041,0
2023-08-17,43.459999,43.459999,43.459999,43.459999,43.018784,0
2023-08-18,43.529999,43.529999,43.529999,43.529999,43.088074,0
2023-08-21,43.529999,43.529999,43.529999,43.529999,43.088074,0
2023-08-22,43.410000,43.410000,43.410000,43.410000,42.969292,0
2023-08-23,43.730000,43.730000,43.730000,43.730000,43.286041,0
2023-08-24,43.320000,43.320000,43.320000,43.320000,42.880203,0
