Date,Open,High,Low,Close,Adj Close,Volume
2023-04-20,94.860001,94.860001,94.860001,94.860001,93.788040,0
2023-04-21,94.940002,94.940002,94.940002,94.940002,93.867134,0
2023-04-24,95.000000,95.000000,95.000000,95.000000,93.926453,0
2023-04-25,93.459999,93.459999,93.459999,93.459999,92.403854,0
2023-04-26,93.139999,93.139999,93.139999,93.139999,92.087471,0
2023-04-27,94.949997,94.949997,94.949997,94.949997,93.877014,0
2023-04-28,95.720001,95.720001,95.720001,95.720001,94.638321,0
2023-05-01,95.690002,95.690002,95.690002,95.690002,94.608658,0
2023-05-02,94.580002,94.580002,94.580002,94.580002,93.511200,0
2023-05-03,93.940002,93.940002,93.940002,93.940002,92.878433,0
2023-05-04,93.320000,93.320000,93.320000,93.320000,92.265442,0
2023-05-05,95.040001,95.040001,95.040001,95.040001,93.965996,0
2023-05-08,95.129997,95.129997,95.129997,95.129997,94.054977,0
2023-05-09,94.720001,94.720001,94.720001,94.720001,93.649620,0
2023-05-10,95.169998,95.169998,95.169998,95.169998,94.094528,0
2023-05-11,95.019997,95.019997,95.019997,95.019997,93.946228,0
2023-05-12,94.860001,94.860001,94.860001,94.860001,93.788040,0
2023-05-15,95.180000,95.180000,95.180000,95.180000,94.104416,0
2023-05-16,94.540001,94.540001,94.540001,94.540001,93.471657,0
2023-05-17,95.699997,95.699997,95.699997,95.699997,94.618538,0
2023-05-18,96.639999,96.639999,96.639999,96.639999,95.547920,0
2023-05-19,96.489998,96.489998,96.489998,96.489998,95.399612,0
2023-05-22,96.559998,96.559998,96.559998,96.559998,95.468826,0
2023-05-23,95.470001,95.470001,95.470001,95.470001,94.391144,0
2023-05-24,94.809998,94.809998,94.809998,94.809998,93.738602,0
2023-05-25,95.580002,95.580002,95.580002,95.580002,94.499901,0
2023-05-26,96.889999,96.889999,96.889999,96.889999,95.795097,0
2023-05-30,96.910004,96.910004,96.910004,96.910004,95.814873,0
2023-05-31,96.400002,96.400002,96.400002,96.400002,95.310631,0
2023-06-01,97.370003,97.370003,97.370003,97.370003,96.269676,0
2023-06-02,98.809998,98.809998,98.809998,98.809998,97.693390,0
2023-06-05,98.620003,98.620003,98.620003,98.620003,97.505547,0
2023-06-06,98.860001,98.860001,98.860001,98.860001,97.742828,0
2023-06-07,98.410004,98.410004,98.410004,98.410004,97.297920,0
2023-06-08,99.050003,99.050003,99.050003,99.050003,97.930687,0
