Date,Open,High,Low,Close,Adj Close,Volume
2023-04-20,264.040009,264.040009,264.040009,264.040009,259.532104,0
2023-04-21,264.170013,264.170013,264.170013,264.170013,259.659882,0
2023-04-24,264.690002,264.690002,264.690002,264.690002,260.170990,0
2023-04-25,260.959991,260.959991,260.959991,260.959991,256.504669,0
2023-04-26,257.929993,257.929993,257.929993,257.929993,253.526382,0
2023-04-27,262.570007,262.570007,262.570007,262.570007,258.087189,0
2023-04-28,265.019989,265.019989,265.019989,265.019989,260.495331,0
2023-05-01,264.880005,264.880005,264.880005,264.880005,260.357758,0
2023-05-02,260.829987,260.829987,260.829987,260.829987,256.376862,0
2023-05-03,258.769989,258.769989,258.769989,258.769989,254.352036,0
2023-05-04,256.309998,256.309998,256.309998,256.309998,251.934052,0
2023-05-05,260.500000,260.500000,260.500000,260.500000,256.052521,0
2023-05-08,260.500000,260.500000,260.500000,260.500000,256.052521,0
2023-05-09,259.500000,259.500000,259.500000,259.500000,255.069626,0
2023-05-10,259.279999,259.279999,259.279999,259.279999,254.853348,0
2023-05-11,258.010010,258.010010,258.010010,258.010010,253.605057,0
2023-05-12,257.750000,257.750000,257.750000,257.750000,253.349487,0
2023-05-15,258.929993,258.929993,258.929993,258.929993,254.509323,0
2023-05-16,255.669998,255.669998,255.669998,255.669998,251.304993,0
2023-05-17,258.869995,258.869995,258.869995,258.869995,254.450348,0
2023-05-18,260.239990,260.239990,260.239990,260.239990,255.796967,0
2023-05-19,259.859985,259.859985,259.859985,259.859985,255.423431,0
2023-05-22,260.179993,260.179993,260.179993,260.179993,255.737976,0
2023-05-23,258.260010,258.260010,258.260010,258.260010,253.850800,0
2023-05-24,255.880005,255.880005,255.880005,255.880005,251.511414,0
2023-05-25,254.649994,254.649994,254.649994,254.649994,250.302399,0
2023-05-26,256.640015,256.640015,256.640015,256.640015,252.258438,0
2023-05-30,256.130005,256.130005,256.130005,256.130005,251.757141,0
2023-05-31,254.789993,254.789993,254.789993,254.789993,250.440002,0
2023-06-01,256.700012,256.700012,256.700012,256.700012,252.317413,0
2023-06-02,261.640015,261.640015,261.640015,261.640015,257.173065,0
2023-06-05,260.700012,260.700012,260.700012,260.700012,256.249115,0
2023-06-06,262.269989,262.269989,262.269989,262.269989,257.792297,0
2023-06-07,264.329987,264.329987,264.329987,264.329987,259.817139,0
2023-06-08,264.709991,264.709991,264.709991,264.709991,260.190613,0
2023-06-09,264.369995,264.369995,264.369995,264.369995,259.856445,0
2023-06-12,265.269989,265.269989,265.269989,265.269989,260.741089,0
2023-06-13,267.440002,267.440002,267.440002,267.440002,262.874023,0
2023-06-14,266.670013,266.670013,266.670013,266.670013,262.117218,0
2023-06-15,269.950012,269.950012,269.950012,269.950012,265.341217,0
2023-06-16,269.559998,269.559998,269.559998,269.559998,264.957855,0
