Date,Open,High,Low,Close,Adj Close,Volume
2023-04-20,32.259998,32.259998,32.259998,32.259998,31.282984,0
2023-04-21,32.259998,32.259998,32.259998,32.259998,31.282984,0
2023-04-24,32.360001,32.360001,32.360001,32.360001,31.379957,0
2023-04-25,31.980000,31.980000,31.980000,31.980000,31.011467,0
2023-04-26,31.559999,31.559999,31.559999,31.559999,30.604189,0
2023-04-27,31.930000,31.930000,31.930000,31.930000,30.962980,0
2023-04-28,32.220001,32.220001,32.220001,32.220001,31.244198,0
2023-05-01,32.200001,32.200001,32.200001,32.200001,31.224806,0
2023-05-02,31.650000,31.650000,31.650000,31.650000,30.691460,0
2023-05-03,31.340000,31.340000,31.340000,31.340000,30.390850,0
2023-05-04,31.020000,31.020000,31.020000,31.020000,30.080542,0
2023-05-05,31.530001,31.530001,31.530001,31.530001,30.575098,0
2023-05-08,31.469999,31.469999,31.469999,31.469999,30.516911,0
2023-05-09,31.360001,31.360001,31.360001,31.360001,30.410244,0
2023-05-10,31.299999,31.299999,31.299999,31.299999,30.352060,0
2023-05-11,31.139999,31.139999,31.139999,31.139999,30.196905,0
2023-05-12,31.139999,31.139999,31.139999,31.139999,30.196905,0
2023-05-15,31.219999,31.219999,31.219999,31.219999,30.274483,0
2023-05-16,30.790001,30.790001,30.790001,30.790001,29.857504,0
2023-05-17,31.190001,31.190001,31.190001,31.190001,30.245394,0
2023-05-18,31.290001,31.290001,31.290001,31.290001,30.342363,0
2023-05-19,31.270000,31.270000,31.270000,31.270000,30.322969,0
2023-05-22,31.209999,31.209999,31.209999,31.209999,30.264786,0
2023-05-23,31.120001,31.120001,31.120001,31.120001,30.177513,0
2023-05-24,30.850000,30.850000,30.850000,30.850000,29.915689,0
2023-05-25,30.650000,30.650000,30.650000,30.650000,29.721746,0
2023-05-26,30.870001,30.870001,30.870001,30.870001,29.935085,0
2023-05-30,30.760000,30.760000,30.760000,30.760000,29.828417,0
2023-05-31,30.549999,30.549999,30.549999,30.549999,29.624775,0
2023-06-01,30.709999,30.709999,30.709999,30.709999,29.779928,0
2023-06-02,31.370001,31.370001,31.370001,31.370001,30.419943,0
2023-06-05,31.219999,31.219999,31.219999,31.219999,30.274483,0
2023-06-06,31.340000,31.340000,31.340000,31.340000,30.390850,0
2023-06-07,31.690001,31.690001,31.690001,31.690001,30.730251,0
2023-06-08,31.760000,31.760000,31.760000,31.760000,30.798128,0
2023-06-09,31.690001,31.690001,31.690001,31.690001,30.730251,0
2023-06-12,31.770000,31.770000,31.770000,31.770000,30.807827,0
2023-06-13,32.000000,32.000000,32.000000,32.000000,31.030861,0
2023-06-14,31.910000,31.910000,31.910000,31.910000,30.943586,0
2023-06-15,32.279999,32.279999,32.279999,32.279999,31.302380,0
2023-06-16,32.020000,32.020000,32.020000,32.020000,31.305315,0
2023-06-20,31.700001,31.700001,31.700001,31.700001,30.992456,0
2023-06-21,31.660000,31.660000,31.660000,31.660000,30.953352,0
2023-06-22,31.510000,31.510000,31.510000,31.510000,30.806698,0
2023-06-23,31.230000,31.230000,31.230000,31.230000,30.532948,0
2023-06-26,31.379999,31.379999,31.379999,31.379999,30.679598,0
2023-06-27,31.590000,31.590000,31.590000,31.590000,30.884912,0
2023-06-28,31.469999,31.469999,31.469999,31.469999,30.767590,0
2023-06-29,31.740000,31.740000,31.740000,31.740000,31.031563,0
2023-06-30,32.000000,32.000000,32.000000,32.000000,31.285761,0
2023-07-03,32.150002,32.150002,32.150002,32.150002,31.432413,0
2023-07-05,32.009998,32.009998,32.009998,32.009998,31.295538,0
2023-07-06,31.650000,31.650000,31.650000,31.650000,30.943573,0
2023-07-07,31.629999,31.629999,31.629999,31.629999,30.924019,0
2023-07-10,31.820000,31.820000,31.820000,31.820000,31.109779,0
2023-07-11,32.139999,32.139999,32.139999,32.139999,31.422636,0
2023-07-12,32.270000,32.270000,32.270000,32.270000,31.549736,0
2023-07-13,32.380001,32.380001,32.380001,32.380001,31.657280,0
2023-07-14,32.160000,32.160000,32.160000,32.160000,31.442188,0
2023-07-17,32.169998,32.169998,32.169998,32.169998,31.451965,0
2023-07-18,32.380001,32.380001,32.380001,32.380001,31.657280,0
2023-07-19,32.639999,32.639999,32.639999,32.639999,31.911474,0
2023-07-20,32.930000,32.930000,32.930000,32.930000,32.195004,0
2023-07-21,33.040001,33.040001,33.040001,33.040001,32.302547,0
2023-07-24,33.230000,33.230000,33.230000,33.230000,32.488304,0
2023-07-25,33.160000,33.160000,33.160000,33.160000,32.419868,0
2023-07-26,33.259998,33.259998,33.259998,33.259998,32.517639,0
2023-07-27,33.060001,33.060001,33.060001,33.060001,32.322105,0
2023-07-28,33.220001,33.220001,33.220001,33.220001,32.478531,0
2023-07-31,33.270000,33.270000,33.270000,33.270000,32.527412,0
2023-08-01,33.180000,33.180000,33.180000,33.180000,32.439426,0
2023-08-02,32.970001,32.970001,32.970001,32.970001,32.234112,0
2023-08-03,32.880001,32.880001,32.880001,32.880001,32.146118,0
2023-08-04,32.720001,32.720001,32.720001,32.720001,31.989691,0
2023-08-07,33.000000,33.000000,33.000000,33.000000,32.263443,0
2023-08-08,32.840000,32.840000,32.840000,32.840000,32.107010,0
2023-08-09,32.779999,32.779999,32.779999,32.779999,32.048347,0
2023-08-10,32.750000,32.750000,32.750000,32.750000,32.019020,0
2023-08-11,32.889999,32.889999,32.889999,32.889999,32.155899,0
2023-08-14,32.810001,32.810001,32.810001,32.810001,32.077682,0
2023-08-15,32.369999,32.369999,32.369999,32.369999,31.647503,0
2023-08-16,32.209999,32.209999,32.209999,32.209999,31.491074,0
2023-08-17,32.150002,32.150002,32.150002,32.150002,31.432413,0
2023-08-18,32.220001,32.220001,32.220001,32.220001,31.500851,0
2023-08-21,32.139999,32.139999,32.139999,32.139999,31.422636,0
2023-08-22,31.920000,31.920000,31.920000,31.920000,31.207546,0
2023-08-23,32.099998,32.099998,32.099998,32.099998,31.383528,0
2023-08-24,31.900000,31.900000,31.900000,31.900000,31.187992,0
2023-08-25,32.080002,32.080002,32.080002,32.080002,31.363979,0
