Date,Open,High,Low,Close,Adj Close,Volume
2023-04-20,21.559999,21.559999,21.559999,21.559999,20.859171,0
2023-04-21,21.520000,21.520000,21.520000,21.520000,20.820469,0
2023-04-24,21.620001,21.620001,21.620001,21.620001,20.917221,0
2023-04-25,21.760000,21.760000,21.760000,21.760000,21.052670,0
2023-04-26,21.670000,21.670000,21.670000,21.670000,20.965597,0
2023-04-27,21.580000,21.580000,21.580000,21.580000,20.878519,0
2023-04-28,21.639999,21.639999,21.639999,21.639999,20.997869,0
2023-05-01,21.420000,21.420000,21.420000,21.420000,20.784399,0
2023-05-02,21.610001,21.610001,21.610001,21.610001,20.968760,0
2023-05-03,21.700001,21.700001,21.700001,21.700001,21.056091,0
2023-05-04,21.629999,21.629999,21.629999,21.629999,20.988165,0
2023-05-05,21.559999,21.559999,21.559999,21.559999,20.920244,0
2023-05-08,21.450001,21.450001,21.450001,21.450001,20.813509,0
2023-05-09,21.430000,21.430000,21.430000,21.430000,20.794104,0
2023-05-10,21.570000,21.570000,21.570000,21.570000,20.929945,0
2023-05-11,21.629999,21.629999,21.629999,21.629999,20.988165,0
2023-05-12,21.530001,21.530001,21.530001,21.530001,20.891136,0
2023-05-15,21.480000,21.480000,21.480000,21.480000,20.842615,0
2023-05-16,21.400000,21.400000,21.400000,21.400000,20.764994,0
2023-05-17,21.360001,21.360001,21.360001,21.360001,20.726179,0
2023-05-18,21.260000,21.260000,21.260000,21.260000,20.629145,0
2023-05-19,21.230000,21.230000,21.230000,21.230000,20.600035,0
2023-05-22,21.230000,21.230000,21.230000,21.230000,20.600035,0
2023-05-23,21.270000,21.270000,21.270000,21.270000,20.638849,0
2023-05-24,21.209999,21.209999,21.209999,21.209999,20.580629,0
2023-05-25,21.120001,21.120001,21.120001,21.120001,20.493301,0
2023-05-26,21.150000,21.150000,21.150000,21.150000,20.522409,0
2023-05-30,21.330000,21.330000,21.330000,21.330000,20.697067,0
2023-05-31,21.309999,21.309999,21.309999,21.309999,20.742815,0
2023-06-01,21.370001,21.370001,21.370001,21.370001,20.801222,0
2023-06-02,21.280001,21.280001,21.280001,21.280001,20.713617,0
2023-06-05,21.280001,21.280001,21.280001,21.280001,20.713617,0
2023-06-06,21.280001,21.280001,21.280001,21.280001,20.713617,0
2023-06-07,21.150000,21.150000,21.150000,21.150000,20.587076,0
2023-06-08,21.250000,21.250000,21.250000,21.250000,20.684414,0
2023-06-09,21.190001,21.190001,21.190001,21.190001,20.626013,0
2023-06-12,21.219999,21.219999,21.219999,21.219999,20.655210,0
2023-06-13,21.120001,21.120001,21.120001,21.120001,20.557877,0
2023-06-14,21.150000,21.150000,21.150000,21.150000,20.587076,0
2023-06-15,21.299999,21.299999,21.299999,21.299999,20.733082,0
2023-06-16,21.250000,21.250000,21.250000,21.250000,20.684414,0
2023-06-20,21.299999,21.299999,21.299999,21.299999,20.733082,0
2023-06-21,21.309999,21.309999,21.309999,21.309999,20.742815,0
2023-06-22,21.219999,21.219999,21.219999,21.219999,20.655210,0
2023-06-23,21.270000,21.270000,21.270000,21.270000,20.703882,0
2023-06-26,21.309999,21.309999,21.309999,21.309999,20.742815,0
2023-06-27,21.270000,21.270000,21.270000,21.270000,20.703882,0
2023-06-28,21.350000,21.350000,21.350000,21.350000,20.781754,0
2023-06-29,21.200001,21.200001,21.200001,21.200001,20.635744,0
2023-06-30,21.219999,21.219999,21.219999,21.219999,20.719715,0
2023-07-03,21.180000,21.180000,21.180000,21.180000,20.680662,0
2023-07-05,21.090000,21.090000,21.090000,21.090000,20.592781,0
2023-07-06,20.920000,20.920000,20.920000,20.920000,20.426790,0
2023-07-07,20.910000,20.910000,20.910000,20.910000,20.417025,0
2023-07-10,21.000000,21.000000,21.000000,21.000000,20.504904,0
2023-07-11,21.059999,21.059999,21.059999,21.059999,20.563492,0
2023-07-12,21.250000,21.250000,21.250000,21.250000,20.749010,0
2023-07-13,21.400000,21.400000,21.400000,21.400000,20.895473,0
2023-07-14,21.299999,21.299999,21.299999,21.299999,20.797829,0
2023-07-17,21.309999,21.309999,21.309999,21.309999,20.807592,0
2023-07-18,21.340000,21.340000,21.340000,21.340000,20.836889,0
2023-07-19,21.420000,21.420000,21.420000,21.420000,20.915005,0
2023-07-20,21.290001,21.290001,21.290001,21.290001,20.788069,0
2023-07-21,21.309999,21.309999,21.309999,21.309999,20.807592,0
2023-07-24,21.299999,21.299999,21.299999,21.299999,20.797829,0
2023-07-25,21.280001,21.280001,21.280001,21.280001,20.778305,0
2023-07-26,21.360001,21.360001,21.360001,21.360001,20.856419,0
2023-07-27,21.190001,21.190001,21.190001,21.190001,20.690426,0
2023-07-28,21.280001,21.280001,21.280001,21.280001,20.778305,0
2023-07-31,21.250000,21.250000,21.250000,21.250000,20.817490,0
2023-08-01,21.129999,21.129999,21.129999,21.129999,20.699932,0
2023-08-02,21.059999,21.059999,21.059999,21.059999,20.631357,0
2023-08-03,20.930000,20.930000,20.930000,20.930000,20.504004,0
2023-08-04,21.120001,21.120001,21.120001,21.120001,20.690136,0
2023-08-07,21.090000,21.090000,21.090000,21.090000,20.660744,0
2023-08-08,21.160000,21.160000,21.160000,21.160000,20.729321,0
2023-08-09,21.170000,21.170000,21.170000,21.170000,20.739119,0
2023-08-10,21.049999,21.049999,21.049999,21.049999,20.621559,0
